,loss,binary_accuracy,group,train_size,trial
35,0.5128195285797119,0.7787356376647949,abstractor,100,5
36,0.354557067155838,0.8419540524482727,abstractor,100,6
37,0.6092185378074646,0.6580459475517273,abstractor,100,7
38,0.680715799331665,0.5545976758003235,abstractor,100,8
39,0.622358500957489,0.6781609058380127,abstractor,100,9
40,0.502788782119751,0.7471264600753784,abstractor,150,0
41,0.5722136497497559,0.6954023241996765,abstractor,150,1
42,0.4131767451763153,0.7931034564971924,abstractor,150,2
43,0.5468474626541138,0.7298850417137146,abstractor,150,3
44,0.4171222746372223,0.8563218116760254,abstractor,150,4
45,0.4465579688549042,0.8103448152542114,abstractor,150,5
46,0.5842926502227783,0.7183908224105835,abstractor,150,6
47,0.5237390398979187,0.772988498210907,abstractor,150,7
48,0.498953253030777,0.8074712753295898,abstractor,150,8
49,0.49799951910972595,0.7413793206214905,abstractor,150,9
50,0.3010646402835846,0.8706896305084229,abstractor,200,0
51,0.40815281867980957,0.8017241358757019,abstractor,200,1
52,0.3951360881328583,0.8247126340866089,abstractor,200,2
53,0.6075565814971924,0.6637930870056152,abstractor,200,3
54,0.44799208641052246,0.7988505959510803,abstractor,200,4
55,0.45721882581710815,0.795976996421814,abstractor,200,5
56,0.374196320772171,0.8390804529190063,abstractor,200,6
57,0.29322007298469543,0.8563218116760254,abstractor,200,7
58,0.3898125886917114,0.8419540524482727,abstractor,200,8
59,0.3176954388618469,0.8649425506591797,abstractor,200,9
60,0.4231377840042114,0.790229856967926,abstractor,250,0
61,0.23131021857261658,0.9022988677024841,abstractor,250,1
62,0.3140559792518616,0.8620689511299133,abstractor,250,2
63,0.3725644648075104,0.8247126340866089,abstractor,250,3
64,0.3223538100719452,0.8735632300376892,abstractor,250,4
65,0.31992533802986145,0.8764367699623108,abstractor,250,5
66,0.5165022611618042,0.7413793206214905,abstractor,250,6
67,0.30115997791290283,0.8735632300376892,abstractor,250,7
68,0.3715818524360657,0.8247126340866089,abstractor,250,8
69,0.2606368362903595,0.8965517282485962,abstractor,250,9
70,0.2830870747566223,0.9080459475517273,abstractor,300,0
71,0.24710263311862946,0.9051724076271057,abstractor,300,1
72,0.17534925043582916,0.9224137663841248,abstractor,300,2
73,0.21929821372032166,0.8994252681732178,abstractor,300,3
74,0.2490612268447876,0.8994252681732178,abstractor,300,4
75,0.27092692255973816,0.8879310488700867,abstractor,300,5
76,0.3003637492656708,0.8706896305084229,abstractor,300,6
77,0.24552293121814728,0.9080459475517273,abstractor,300,7
78,0.26564162969589233,0.8850574493408203,abstractor,300,8
79,0.34901174902915955,0.8333333134651184,abstractor,300,9
80,0.1897336095571518,0.9022988677024841,abstractor,350,0
81,0.24464736878871918,0.8994252681732178,abstractor,350,1
82,0.31432434916496277,0.9022988677024841,abstractor,350,2
83,0.27203604578971863,0.8793103694915771,abstractor,350,3
84,0.20524242520332336,0.9224137663841248,abstractor,350,4
85,0.24347613751888275,0.8936781883239746,abstractor,350,5
86,0.16356074810028076,0.9482758641242981,abstractor,350,6
87,0.3632931113243103,0.8390804529190063,abstractor,350,7
88,0.22934503853321075,0.8965517282485962,abstractor,350,8
89,0.22999344766139984,0.9137930870056152,abstractor,350,9
90,0.16922152042388916,0.9281609058380127,abstractor,400,0
91,0.15878601372241974,0.9425287246704102,abstractor,400,1
92,0.1621038019657135,0.9425287246704102,abstractor,400,2
93,0.21644355356693268,0.9224137663841248,abstractor,400,3
94,0.12954774498939514,0.9454023241996765,abstractor,400,4
95,0.18130606412887573,0.931034505367279,abstractor,400,5
96,0.19529138505458832,0.9224137663841248,abstractor,400,6
97,0.2199690192937851,0.9051724076271057,abstractor,400,7
98,0.2767910659313202,0.8850574493408203,abstractor,400,8
99,0.16492412984371185,0.9425287246704102,abstractor,400,9
100,0.1337079107761383,0.9425287246704102,abstractor,495,0
101,0.16472075879573822,0.931034505367279,abstractor,495,1
102,0.1452455371618271,0.9425287246704102,abstractor,495,2
103,0.15903782844543457,0.9195402264595032,abstractor,495,3
104,0.18470095098018646,0.9339080452919006,abstractor,495,4
105,0.1454504430294037,0.9367815852165222,abstractor,495,5
106,0.17178204655647278,0.9224137663841248,abstractor,495,6
107,0.16039995849132538,0.9367815852165222,abstractor,495,7
108,0.13491854071617126,0.954023003578186,abstractor,495,8
109,0.13838882744312286,0.9454023241996765,abstractor,495,9
0,0.6953016519546509,0.5028735399246216,corelnet,5,0
1,0.6944604516029358,0.5,corelnet,5,1
2,0.6931909918785095,0.5086206793785095,corelnet,5,2
3,0.7017243504524231,0.5028735399246216,corelnet,5,3
4,0.6966844797134399,0.5028735399246216,corelnet,5,4
5,0.707129180431366,0.5028735399246216,corelnet,5,5
6,0.7215197086334229,0.49712643027305603,corelnet,5,6
7,0.7055349946022034,0.5028735399246216,corelnet,5,7
8,0.6943377256393433,0.49425286054611206,corelnet,5,8
9,0.7132065296173096,0.5057471394538879,corelnet,5,9
10,0.6930360794067383,0.5,corelnet,25,0
11,0.705710768699646,0.5028735399246216,corelnet,25,1
12,0.6968794465065002,0.49425286054611206,corelnet,25,2
13,0.6938703060150146,0.49712643027305603,corelnet,25,3
14,0.6952484846115112,0.477011501789093,corelnet,25,4
15,0.696779727935791,0.49712643027305603,corelnet,25,5
16,0.694259524345398,0.49712643027305603,corelnet,25,6
17,0.7111387848854065,0.49712643027305603,corelnet,25,7
18,0.6954809427261353,0.5028735399246216,corelnet,25,8
19,0.6934784054756165,0.5114942789077759,corelnet,25,9
20,0.6935492157936096,0.5028735399246216,corelnet,50,0
21,0.6988595128059387,0.49712643027305603,corelnet,50,1
22,0.692451536655426,0.5086206793785095,corelnet,50,2
23,0.6933639645576477,0.5,corelnet,50,3
24,0.7050249576568604,0.5028735399246216,corelnet,50,4
25,0.7077561616897583,0.5028735399246216,corelnet,50,5
26,0.69331955909729,0.4913793206214905,corelnet,50,6
27,0.7019991874694824,0.5028735399246216,corelnet,50,7
28,0.7001190781593323,0.5,corelnet,50,8
29,0.6940157413482666,0.49712643027305603,corelnet,50,9
30,0.6961496472358704,0.49425286054611206,corelnet,100,0
31,0.6959631443023682,0.5057471394538879,corelnet,100,1
32,0.697521984577179,0.49425286054611206,corelnet,100,2
33,0.6979722380638123,0.5,corelnet,100,3
34,0.6950752139091492,0.5086206793785095,corelnet,100,4
35,0.6930773258209229,0.5028735399246216,corelnet,100,5
36,0.6948707699775696,0.5028735399246216,corelnet,100,6
37,0.6928119659423828,0.5086206793785095,corelnet,100,7
38,0.6934689283370972,0.5,corelnet,100,8
39,0.6929736137390137,0.5057471394538879,corelnet,100,9
40,0.6923218369483948,0.5086206793785095,corelnet,150,0
41,0.696784257888794,0.4913793206214905,corelnet,150,1
42,0.7018351554870605,0.49712643027305603,corelnet,150,2
43,0.6936401128768921,0.5028735399246216,corelnet,150,3
44,0.6953899264335632,0.5028735399246216,corelnet,150,4
45,0.7037573456764221,0.5028735399246216,corelnet,150,5
46,0.693881094455719,0.4683907926082611,corelnet,150,6
47,0.6928603053092957,0.5201149582862854,corelnet,150,7
48,0.6983700394630432,0.49712643027305603,corelnet,150,8
49,0.6976280808448792,0.5028735399246216,corelnet,150,9
50,0.6944834589958191,0.5028735399246216,corelnet,200,0
51,0.6913191080093384,0.5201149582862854,corelnet,200,1
52,0.7008565068244934,0.4885057508945465,corelnet,200,2
53,0.6886427998542786,0.5143678188323975,corelnet,200,3
54,0.701063334941864,0.49712643027305603,corelnet,200,4
55,0.6936225295066833,0.5086206793785095,corelnet,200,5
56,0.6976796984672546,0.5028735399246216,corelnet,200,6
57,0.692301869392395,0.5201149582862854,corelnet,200,7
58,0.7025514245033264,0.4712643623352051,corelnet,200,8
59,0.6976403594017029,0.5028735399246216,corelnet,200,9
60,0.6941013336181641,0.517241358757019,corelnet,250,0
61,0.703126072883606,0.5057471394538879,corelnet,250,1
62,0.6784651875495911,0.5833333134651184,corelnet,250,2
63,0.7023438811302185,0.5,corelnet,250,3
64,0.6954801082611084,0.49712643027305603,corelnet,250,4
65,0.6962934732437134,0.49712643027305603,corelnet,250,5
66,0.6990057229995728,0.5,corelnet,250,6
67,0.6927626132965088,0.5201149582862854,corelnet,250,7
68,0.7003785371780396,0.5057471394538879,corelnet,250,8
69,0.7026633620262146,0.5028735399246216,corelnet,250,9
70,0.6952158212661743,0.5,corelnet,300,0
71,0.6944181323051453,0.5028735399246216,corelnet,300,1
72,0.6973268985748291,0.4885057508945465,corelnet,300,2
73,0.6927825808525085,0.5114942789077759,corelnet,300,3
74,0.6933906674385071,0.5028735399246216,corelnet,300,4
75,0.6930165886878967,0.49425286054611206,corelnet,300,5
76,0.699358344078064,0.49712643027305603,corelnet,300,6
77,0.7008938193321228,0.5028735399246216,corelnet,300,7
78,0.6956493854522705,0.49712643027305603,corelnet,300,8
79,0.6804118752479553,0.540229856967926,corelnet,300,9
80,0.694243848323822,0.5057471394538879,corelnet,350,0
81,0.678278386592865,0.5488505959510803,corelnet,350,1
82,0.6741127371788025,0.5804597735404968,corelnet,350,2
83,0.6735986471176147,0.5747126340866089,corelnet,350,3
84,0.6780962944030762,0.5660919547080994,corelnet,350,4
85,0.6943264007568359,0.49712643027305603,corelnet,350,5
86,0.6603133678436279,0.6264367699623108,corelnet,350,6
87,0.7010898590087891,0.48563218116760254,corelnet,350,7
88,0.6785477995872498,0.5574712753295898,corelnet,350,8
89,0.6950802206993103,0.47413793206214905,corelnet,350,9
90,0.6965458989143372,0.5,corelnet,400,0
91,0.6840763688087463,0.5603448152542114,corelnet,400,1
92,0.6523462533950806,0.6149425506591797,corelnet,400,2
93,0.6037734746932983,0.6494252681732178,corelnet,400,3
94,0.7018756866455078,0.4913793206214905,corelnet,400,4
95,0.6728912591934204,0.5574712753295898,corelnet,400,5
96,0.6684086918830872,0.5977011322975159,corelnet,400,6
97,0.692699670791626,0.49425286054611206,corelnet,400,7
98,0.6543515920639038,0.6178160905838013,corelnet,400,8
99,0.6936421394348145,0.5028735399246216,corelnet,400,9
100,0.6966366767883301,0.5028735399246216,corelnet,495,0
101,0.6182233691215515,0.6637930870056152,corelnet,495,1
102,0.6825244426727295,0.5028735399246216,corelnet,495,2
103,0.6993384957313538,0.5,corelnet,495,3
104,0.652391791343689,0.6149425506591797,corelnet,495,4
105,0.6939789056777954,0.5028735399246216,corelnet,495,5
106,0.6842928528785706,0.5201149582862854,corelnet,495,6
107,0.49974462389945984,0.6781609058380127,corelnet,495,7
108,0.6062779426574707,0.6580459475517273,corelnet,495,8
109,0.653974175453186,0.6235632300376892,corelnet,495,9
0,0.7212592959403992,0.49712643027305603,asymmetric_corelnet,5,0
1,0.6940379738807678,0.49712643027305603,asymmetric_corelnet,5,1
2,0.6958980560302734,0.4712643623352051,asymmetric_corelnet,5,2
3,0.6951748728752136,0.5028735399246216,asymmetric_corelnet,5,3
4,0.6959593296051025,0.4568965435028076,asymmetric_corelnet,5,4
5,0.7315863370895386,0.49712643027305603,asymmetric_corelnet,5,5
6,0.6901015639305115,0.5344827771186829,asymmetric_corelnet,5,6
7,0.7217727899551392,0.46264368295669556,asymmetric_corelnet,5,7
8,0.6945813298225403,0.5028735399246216,asymmetric_corelnet,5,8
9,0.6918581128120422,0.5114942789077759,asymmetric_corelnet,5,9
10,0.6988601684570312,0.5258620977401733,asymmetric_corelnet,25,0
11,0.7018646001815796,0.5028735399246216,asymmetric_corelnet,25,1
12,0.6940212249755859,0.5086206793785095,asymmetric_corelnet,25,2
13,0.6850491166114807,0.5028735399246216,asymmetric_corelnet,25,3
14,0.708064615726471,0.45402297377586365,asymmetric_corelnet,25,4
15,0.7073715329170227,0.5028735399246216,asymmetric_corelnet,25,5
16,0.6892684698104858,0.4885057508945465,asymmetric_corelnet,25,6
17,0.6994079351425171,0.49712643027305603,asymmetric_corelnet,25,7
18,0.6861340403556824,0.5718390941619873,asymmetric_corelnet,25,8
19,0.7096892595291138,0.5028735399246216,asymmetric_corelnet,25,9
20,0.6959234476089478,0.49712643027305603,asymmetric_corelnet,50,0
21,0.6992576718330383,0.49712643027305603,asymmetric_corelnet,50,1
22,0.6968994736671448,0.5143678188323975,asymmetric_corelnet,50,2
23,0.6932975053787231,0.5028735399246216,asymmetric_corelnet,50,3
24,0.6996465921401978,0.5028735399246216,asymmetric_corelnet,50,4
25,0.6988698244094849,0.49712643027305603,asymmetric_corelnet,50,5
26,0.6652141809463501,0.6408045887947083,asymmetric_corelnet,50,6
27,0.693302571773529,0.49425286054611206,asymmetric_corelnet,50,7
28,0.6772035956382751,0.5028735399246216,asymmetric_corelnet,50,8
29,0.6826499700546265,0.5862069129943848,asymmetric_corelnet,50,9
30,0.7003603577613831,0.49712643027305603,asymmetric_corelnet,100,0
31,0.6746952533721924,0.5833333134651184,asymmetric_corelnet,100,1
32,0.6681879758834839,0.6005747318267822,asymmetric_corelnet,100,2
33,0.6419607400894165,0.7212643623352051,asymmetric_corelnet,100,3
34,0.6931665539741516,0.5028735399246216,asymmetric_corelnet,100,4
35,0.6909192204475403,0.5258620977401733,asymmetric_corelnet,100,5
36,0.692958414554596,0.5114942789077759,asymmetric_corelnet,100,6
37,0.6936707496643066,0.5316091775894165,asymmetric_corelnet,100,7
38,0.6932200193405151,0.5373563170433044,asymmetric_corelnet,100,8
39,0.711854875087738,0.49712643027305603,asymmetric_corelnet,100,9
40,0.6966599225997925,0.5143678188323975,asymmetric_corelnet,150,0
41,0.6751018166542053,0.6293103694915771,asymmetric_corelnet,150,1
42,0.6907705068588257,0.49712643027305603,asymmetric_corelnet,150,2
43,0.6938316822052002,0.49425286054611206,asymmetric_corelnet,150,3
44,0.6735309958457947,0.6293103694915771,asymmetric_corelnet,150,4
45,0.6449012160301208,0.6580459475517273,asymmetric_corelnet,150,5
46,0.6763293147087097,0.5977011322975159,asymmetric_corelnet,150,6
47,0.6968442797660828,0.5,asymmetric_corelnet,150,7
48,0.7000507116317749,0.49425286054611206,asymmetric_corelnet,150,8
49,0.6567763090133667,0.6695402264595032,asymmetric_corelnet,150,9
50,0.6723641753196716,0.517241358757019,asymmetric_corelnet,200,0
51,0.6586225628852844,0.6522988677024841,asymmetric_corelnet,200,1
52,0.5962152481079102,0.7356321811676025,asymmetric_corelnet,200,2
53,0.610623300075531,0.732758641242981,asymmetric_corelnet,200,3
54,0.6419971585273743,0.6695402264595032,asymmetric_corelnet,200,4
55,0.653983473777771,0.6609195470809937,asymmetric_corelnet,200,5
56,0.676335871219635,0.6149425506591797,asymmetric_corelnet,200,6
57,0.6977435350418091,0.5028735399246216,asymmetric_corelnet,200,7
58,0.6798427104949951,0.5517241358757019,asymmetric_corelnet,200,8
59,0.644338846206665,0.6494252681732178,asymmetric_corelnet,200,9
60,0.6771419048309326,0.6120689511299133,asymmetric_corelnet,250,0
61,0.6226528882980347,0.6954023241996765,asymmetric_corelnet,250,1
62,0.6059053540229797,0.6982758641242981,asymmetric_corelnet,250,2
63,0.5867955684661865,0.7586206793785095,asymmetric_corelnet,250,3
64,0.6262618899345398,0.6954023241996765,asymmetric_corelnet,250,4
65,0.6411882638931274,0.6925287246704102,asymmetric_corelnet,250,5
66,0.6878272294998169,0.5833333134651184,asymmetric_corelnet,250,6
67,0.6956413984298706,0.48563218116760254,asymmetric_corelnet,250,7
68,0.6588674783706665,0.6206896305084229,asymmetric_corelnet,250,8
69,0.6542713642120361,0.6379310488700867,asymmetric_corelnet,250,9
70,0.4465203881263733,0.7873563170433044,asymmetric_corelnet,300,0
71,0.6114305853843689,0.704023003578186,asymmetric_corelnet,300,1
72,0.6357865929603577,0.6551724076271057,asymmetric_corelnet,300,2
73,0.6575007438659668,0.6379310488700867,asymmetric_corelnet,300,3
74,0.64993816614151,0.6379310488700867,asymmetric_corelnet,300,4
75,0.6825518012046814,0.5862069129943848,asymmetric_corelnet,300,5
76,0.6167148947715759,0.732758641242981,asymmetric_corelnet,300,6
77,0.6986712217330933,0.5028735399246216,asymmetric_corelnet,300,7
78,0.6946303248405457,0.48275861144065857,asymmetric_corelnet,300,8
79,0.4541301429271698,0.7844827771186829,asymmetric_corelnet,300,9
80,0.4431290924549103,0.7873563170433044,asymmetric_corelnet,350,0
81,0.44237738847732544,0.7816091775894165,asymmetric_corelnet,350,1
82,0.6283830404281616,0.681034505367279,asymmetric_corelnet,350,2
83,0.596368670463562,0.7155172228813171,asymmetric_corelnet,350,3
84,0.5142302513122559,0.7241379022598267,asymmetric_corelnet,350,4
85,0.40642768144607544,0.772988498210907,asymmetric_corelnet,350,5
86,0.42301541566848755,0.7873563170433044,asymmetric_corelnet,350,6
87,0.6838822960853577,0.5517241358757019,asymmetric_corelnet,350,7
88,0.4218306839466095,0.7931034564971924,asymmetric_corelnet,350,8
89,0.40407589077949524,0.7931034564971924,asymmetric_corelnet,350,9
90,0.3998773396015167,0.7873563170433044,asymmetric_corelnet,400,0
91,0.5672736167907715,0.7413793206214905,asymmetric_corelnet,400,1
92,0.41463398933410645,0.7844827771186829,asymmetric_corelnet,400,2
93,0.5855120420455933,0.7758620977401733,asymmetric_corelnet,400,3
94,0.3574864864349365,0.795976996421814,asymmetric_corelnet,400,4
95,0.4210319221019745,0.7931034564971924,asymmetric_corelnet,400,5
96,0.39686334133148193,0.7988505959510803,asymmetric_corelnet,400,6
97,0.3783457577228546,0.8132184147834778,asymmetric_corelnet,400,7
98,0.39740651845932007,0.7873563170433044,asymmetric_corelnet,400,8
99,0.38857313990592957,0.7931034564971924,asymmetric_corelnet,400,9
100,0.39782196283340454,0.8074712753295898,asymmetric_corelnet,495,0
101,0.34539490938186646,0.818965494632721,asymmetric_corelnet,495,1
102,0.7045754790306091,0.48275861144065857,asymmetric_corelnet,495,2
103,0.35158011317253113,0.8103448152542114,asymmetric_corelnet,495,3
104,0.5899421572685242,0.6839080452919006,asymmetric_corelnet,495,4
105,0.37750858068466187,0.8275862336158752,asymmetric_corelnet,495,5
106,0.3648664951324463,0.8218390941619873,asymmetric_corelnet,495,6
107,0.3842213451862335,0.7988505959510803,asymmetric_corelnet,495,7
108,0.3887443542480469,0.7816091775894165,asymmetric_corelnet,495,8
109,0.39464640617370605,0.8017241358757019,asymmetric_corelnet,495,9
