,elementwise_accuracy,full_sequence_accuracy,teacher_forcing_accuracy,trial,noise level,model
154,0.245845,0.00055,0.39904,4,0.6122448979591836,Relational Abstractor
155,0.2589,0.0022,0.444735,0,0.6326530612244897,Relational Abstractor
156,0.22106,0.00235,0.39043,1,0.6326530612244897,Relational Abstractor
157,0.260085,0.00445,0.476165,2,0.6326530612244897,Relational Abstractor
158,0.2357,0.002,0.38074,3,0.6326530612244897,Relational Abstractor
159,0.186975,0.00025,0.32927,4,0.6326530612244897,Relational Abstractor
160,0.21424,0.0004,0.337775,0,0.6530612244897959,Relational Abstractor
161,0.24266,0.00115,0.40199,1,0.6530612244897959,Relational Abstractor
162,0.2665,0.00395,0.440575,2,0.6530612244897959,Relational Abstractor
163,0.249585,0.00155,0.414175,3,0.6530612244897959,Relational Abstractor
164,0.313615,0.0104,0.513175,4,0.6530612244897959,Relational Abstractor
165,0.213895,0.0013,0.40909,0,0.673469387755102,Relational Abstractor
166,0.23809,0.00075,0.438135,1,0.673469387755102,Relational Abstractor
167,0.236675,0.0005,0.353065,2,0.673469387755102,Relational Abstractor
168,0.234375,0.0019,0.375635,3,0.673469387755102,Relational Abstractor
169,0.22511,0.0002,0.36379,4,0.673469387755102,Relational Abstractor
170,0.19192,0.0005,0.381385,0,0.6938775510204082,Relational Abstractor
171,0.197575,0.001,0.36099,1,0.6938775510204082,Relational Abstractor
172,0.213875,0.00075,0.382145,2,0.6938775510204082,Relational Abstractor
173,0.2547,0.00445,0.40966,3,0.6938775510204082,Relational Abstractor
174,0.230595,0.0011,0.360035,4,0.6938775510204082,Relational Abstractor
175,0.27533,0.00155,0.40902,0,0.7142857142857142,Relational Abstractor
176,0.216365,0.00145,0.396325,1,0.7142857142857142,Relational Abstractor
177,0.19592,0.0003,0.349685,2,0.7142857142857142,Relational Abstractor
178,0.262985,0.0037,0.441145,3,0.7142857142857142,Relational Abstractor
179,0.220505,0.00075,0.37726,4,0.7142857142857142,Relational Abstractor
180,0.228875,0.0037,0.447695,0,0.7346938775510203,Relational Abstractor
181,0.197695,0.00015,0.30969,1,0.7346938775510203,Relational Abstractor
182,0.19738,0.00055,0.360505,2,0.7346938775510203,Relational Abstractor
183,0.17411,0.0002,0.343375,3,0.7346938775510203,Relational Abstractor
184,0.16381,0.0001,0.299195,4,0.7346938775510203,Relational Abstractor
185,0.187155,0.0001,0.307505,0,0.7551020408163265,Relational Abstractor
186,0.1931,0.0004,0.33076,1,0.7551020408163265,Relational Abstractor
187,0.220675,0.00025,0.326775,2,0.7551020408163265,Relational Abstractor
188,0.201325,0.00015,0.32071,3,0.7551020408163265,Relational Abstractor
189,0.1781,0.00015,0.29183,4,0.7551020408163265,Relational Abstractor
190,0.176235,0.00015,0.32254,0,0.7755102040816326,Relational Abstractor
191,0.149445,0.0,0.300275,1,0.7755102040816326,Relational Abstractor
192,0.26019,0.0006,0.38256,2,0.7755102040816326,Relational Abstractor
193,0.227195,0.00045,0.33152,3,0.7755102040816326,Relational Abstractor
194,0.17982,0.0003,0.352095,4,0.7755102040816326,Relational Abstractor
195,0.221855,0.001,0.384045,0,0.7959183673469387,Relational Abstractor
196,0.23632,0.0007,0.37965,1,0.7959183673469387,Relational Abstractor
197,0.198365,0.0012,0.380685,2,0.7959183673469387,Relational Abstractor
198,0.224815,0.0014,0.37389,3,0.7959183673469387,Relational Abstractor
199,0.215255,0.0007,0.396745,4,0.7959183673469387,Relational Abstractor
200,0.217825,0.0005,0.344785,0,0.8163265306122448,Relational Abstractor
201,0.17401,0.0001,0.30314,1,0.8163265306122448,Relational Abstractor
202,0.18759,0.0,0.302825,2,0.8163265306122448,Relational Abstractor
203,0.219185,0.0002,0.35912,3,0.8163265306122448,Relational Abstractor
204,0.15714,0.00015,0.258575,4,0.8163265306122448,Relational Abstractor
205,0.163835,0.0002,0.30804,0,0.836734693877551,Relational Abstractor
206,0.200565,0.0008,0.326745,1,0.836734693877551,Relational Abstractor
207,0.13479,0.0,0.270545,2,0.836734693877551,Relational Abstractor
208,0.174455,0.0002,0.3109,3,0.836734693877551,Relational Abstractor
209,0.193355,0.0,0.28952,4,0.836734693877551,Relational Abstractor
210,0.18686,0.0002,0.324505,0,0.8571428571428571,Relational Abstractor
211,0.15245,5e-05,0.278745,1,0.8571428571428571,Relational Abstractor
212,0.234555,0.0004,0.34404,2,0.8571428571428571,Relational Abstractor
213,0.151565,5e-05,0.26745,3,0.8571428571428571,Relational Abstractor
214,0.211365,0.00025,0.362415,4,0.8571428571428571,Relational Abstractor
215,0.17981,0.0002,0.326005,0,0.8775510204081632,Relational Abstractor
216,0.232105,0.00065,0.36452,1,0.8775510204081632,Relational Abstractor
217,0.26027,0.00085,0.389815,2,0.8775510204081632,Relational Abstractor
218,0.20593,0.0004,0.33097,3,0.8775510204081632,Relational Abstractor
219,0.198285,5e-05,0.32874,4,0.8775510204081632,Relational Abstractor
220,0.171985,0.0002,0.30823,0,0.8979591836734693,Relational Abstractor
221,0.209795,0.00035,0.30503,1,0.8979591836734693,Relational Abstractor
222,0.16594,0.0001,0.275275,2,0.8979591836734693,Relational Abstractor
223,0.138815,0.0,0.2622,3,0.8979591836734693,Relational Abstractor
224,0.282765,0.0009,0.39576,4,0.8979591836734693,Relational Abstractor
225,0.169395,0.0,0.29433,0,0.9183673469387754,Relational Abstractor
226,0.21804,0.00025,0.361,1,0.9183673469387754,Relational Abstractor
227,0.16231,0.00015,0.27498,2,0.9183673469387754,Relational Abstractor
228,0.2465,0.0023,0.41506,3,0.9183673469387754,Relational Abstractor
229,0.187855,0.00015,0.31266,4,0.9183673469387754,Relational Abstractor
230,0.185255,0.0,0.30936,0,0.9387755102040816,Relational Abstractor
231,0.16272,0.0,0.258135,1,0.9387755102040816,Relational Abstractor
232,0.242685,0.0012,0.36913,2,0.9387755102040816,Relational Abstractor
233,0.19069,0.00015,0.293565,3,0.9387755102040816,Relational Abstractor
234,0.17176,5e-05,0.27686,4,0.9387755102040816,Relational Abstractor
235,0.117005,0.0,0.202495,0,0.9591836734693877,Relational Abstractor
236,0.16144,5e-05,0.28391,1,0.9591836734693877,Relational Abstractor
237,0.179475,0.0,0.298585,2,0.9591836734693877,Relational Abstractor
238,0.1964,0.0002,0.38087,3,0.9591836734693877,Relational Abstractor
239,0.15925,5e-05,0.251835,4,0.9591836734693877,Relational Abstractor
240,0.1984,5e-05,0.329345,0,0.9795918367346939,Relational Abstractor
241,0.166725,5e-05,0.24449,1,0.9795918367346939,Relational Abstractor
242,0.144605,0.0,0.237365,2,0.9795918367346939,Relational Abstractor
243,0.15546,5e-05,0.293225,3,0.9795918367346939,Relational Abstractor
244,0.17024,0.0001,0.31852,4,0.9795918367346939,Relational Abstractor
245,0.172075,0.0001,0.293305,0,1.0,Relational Abstractor
246,0.19648,0.0002,0.323605,1,1.0,Relational Abstractor
247,0.19391,0.0001,0.314565,2,1.0,Relational Abstractor
248,0.17367,0.00015,0.32571,3,1.0,Relational Abstractor
249,0.16776,0.0001,0.30518,4,1.0,Relational Abstractor
0,0.99982,0.9995,0.999935,0,0.0,Symbolic Abstractor
1,0.99982,0.9995,0.999935,1,0.0,Symbolic Abstractor
2,0.99982,0.9995,0.999935,2,0.0,Symbolic Abstractor
3,0.99982,0.9995,0.999935,3,0.0,Symbolic Abstractor
4,0.99982,0.9995,0.999935,4,0.0,Symbolic Abstractor
5,0.999815,0.9993,0.999915,0,0.02040816326530612,Symbolic Abstractor
6,0.99982,0.99945,0.99993,1,0.02040816326530612,Symbolic Abstractor
7,0.99984,0.99955,0.99994,2,0.02040816326530612,Symbolic Abstractor
8,0.99982,0.9995,0.99993,3,0.02040816326530612,Symbolic Abstractor
9,0.999795,0.9994,0.99992,4,0.02040816326530612,Symbolic Abstractor
10,0.9995,0.99785,0.999775,0,0.04081632653061224,Symbolic Abstractor
11,0.999725,0.999,0.999875,1,0.04081632653061224,Symbolic Abstractor
12,0.999775,0.99925,0.99991,2,0.04081632653061224,Symbolic Abstractor
13,0.999695,0.99885,0.999865,3,0.04081632653061224,Symbolic Abstractor
14,0.999735,0.99915,0.999895,4,0.04081632653061224,Symbolic Abstractor
15,0.999385,0.99725,0.99971,0,0.061224489795918366,Symbolic Abstractor
16,0.99941,0.9973,0.99972,1,0.061224489795918366,Symbolic Abstractor
17,0.998535,0.99315,0.999305,2,0.061224489795918366,Symbolic Abstractor
18,0.999225,0.99655,0.999635,3,0.061224489795918366,Symbolic Abstractor
19,0.99894,0.9952,0.99949,4,0.061224489795918366,Symbolic Abstractor
20,0.990825,0.9555,0.99544,0,0.08163265306122448,Symbolic Abstractor
21,0.99123,0.96665,0.99659,1,0.08163265306122448,Symbolic Abstractor
22,0.99369,0.97,0.99681,2,0.08163265306122448,Symbolic Abstractor
23,0.99559,0.97835,0.99781,3,0.08163265306122448,Symbolic Abstractor
24,0.999025,0.9958,0.99956,4,0.08163265306122448,Symbolic Abstractor
25,0.99397,0.9714,0.997065,0,0.1020408163265306,Symbolic Abstractor
26,0.98813,0.94235,0.994115,1,0.1020408163265306,Symbolic Abstractor
27,0.987115,0.9377,0.99355,2,0.1020408163265306,Symbolic Abstractor
28,0.997695,0.98925,0.998885,3,0.1020408163265306,Symbolic Abstractor
29,0.98518,0.93105,0.99292,4,0.1020408163265306,Symbolic Abstractor
30,0.982085,0.9169,0.991425,0,0.12244897959183673,Symbolic Abstractor
31,0.97203,0.873,0.98613,1,0.12244897959183673,Symbolic Abstractor
32,0.96348,0.8446,0.98194,2,0.12244897959183673,Symbolic Abstractor
33,0.963775,0.84955,0.980985,3,0.12244897959183673,Symbolic Abstractor
34,0.896555,0.73105,0.955055,4,0.12244897959183673,Symbolic Abstractor
35,0.960645,0.8396,0.98196,0,0.14285714285714285,Symbolic Abstractor
36,0.92832,0.7158,0.967885,1,0.14285714285714285,Symbolic Abstractor
37,0.927415,0.77705,0.975625,2,0.14285714285714285,Symbolic Abstractor
38,0.955405,0.8186,0.97979,3,0.14285714285714285,Symbolic Abstractor
39,0.97444,0.88835,0.988275,4,0.14285714285714285,Symbolic Abstractor
40,0.91184,0.69135,0.961815,0,0.16326530612244897,Symbolic Abstractor
41,0.905285,0.7091,0.944935,1,0.16326530612244897,Symbolic Abstractor
42,0.94593,0.7733,0.974765,2,0.16326530612244897,Symbolic Abstractor
43,0.95375,0.80445,0.977945,3,0.16326530612244897,Symbolic Abstractor
44,0.962335,0.84705,0.982105,4,0.16326530612244897,Symbolic Abstractor
45,0.882405,0.63465,0.955245,0,0.18367346938775508,Symbolic Abstractor
46,0.8456,0.50815,0.93264,1,0.18367346938775508,Symbolic Abstractor
47,0.87889,0.6492,0.9598,2,0.18367346938775508,Symbolic Abstractor
48,0.8493,0.46625,0.92344,3,0.18367346938775508,Symbolic Abstractor
49,0.875685,0.52905,0.935345,4,0.18367346938775508,Symbolic Abstractor
50,0.769765,0.45285,0.86261,0,0.2040816326530612,Symbolic Abstractor
51,0.770035,0.41215,0.89459,1,0.2040816326530612,Symbolic Abstractor
52,0.9026,0.6116,0.952115,2,0.2040816326530612,Symbolic Abstractor
53,0.79505,0.46825,0.912885,3,0.2040816326530612,Symbolic Abstractor
54,0.629185,0.27975,0.8566,4,0.2040816326530612,Symbolic Abstractor
55,0.75894,0.3137,0.878095,0,0.22448979591836732,Symbolic Abstractor
56,0.61692,0.1855,0.74922,1,0.22448979591836732,Symbolic Abstractor
57,0.60314,0.16355,0.78075,2,0.22448979591836732,Symbolic Abstractor
58,0.808065,0.4134,0.916015,3,0.22448979591836732,Symbolic Abstractor
59,0.69258,0.33125,0.883025,4,0.22448979591836732,Symbolic Abstractor
60,0.73586,0.28595,0.87043,0,0.24489795918367346,Symbolic Abstractor
61,0.67496,0.25155,0.839765,1,0.24489795918367346,Symbolic Abstractor
62,0.85381,0.52955,0.929,2,0.24489795918367346,Symbolic Abstractor
63,0.647065,0.24575,0.860595,3,0.24489795918367346,Symbolic Abstractor
64,0.68469,0.2366,0.83823,4,0.24489795918367346,Symbolic Abstractor
65,0.603825,0.18795,0.74622,0,0.26530612244897955,Symbolic Abstractor
66,0.589845,0.12565,0.81302,1,0.26530612244897955,Symbolic Abstractor
67,0.65009,0.17405,0.81801,2,0.26530612244897955,Symbolic Abstractor
68,0.5585,0.11905,0.741445,3,0.26530612244897955,Symbolic Abstractor
69,0.46345,0.05925,0.72228,4,0.26530612244897955,Symbolic Abstractor
70,0.702885,0.2859,0.856405,0,0.2857142857142857,Symbolic Abstractor
71,0.45699,0.0409,0.69622,1,0.2857142857142857,Symbolic Abstractor
72,0.41036,0.05515,0.70542,2,0.2857142857142857,Symbolic Abstractor
73,0.67481,0.22545,0.8457,3,0.2857142857142857,Symbolic Abstractor
74,0.53915,0.10815,0.760025,4,0.2857142857142857,Symbolic Abstractor
75,0.750425,0.2913,0.863015,0,0.3061224489795918,Symbolic Abstractor
76,0.57246,0.1098,0.76515,1,0.3061224489795918,Symbolic Abstractor
77,0.60971,0.19145,0.83353,2,0.3061224489795918,Symbolic Abstractor
78,0.55137,0.0955,0.74495,3,0.3061224489795918,Symbolic Abstractor
79,0.574675,0.1534,0.787235,4,0.3061224489795918,Symbolic Abstractor
80,0.386745,0.02465,0.64352,0,0.32653061224489793,Symbolic Abstractor
81,0.462275,0.04685,0.68716,1,0.32653061224489793,Symbolic Abstractor
82,0.43974,0.04795,0.70282,2,0.32653061224489793,Symbolic Abstractor
83,0.42398,0.0268,0.66764,3,0.32653061224489793,Symbolic Abstractor
84,0.45582,0.05035,0.68587,4,0.32653061224489793,Symbolic Abstractor
85,0.531895,0.0946,0.7679,0,0.3469387755102041,Symbolic Abstractor
86,0.368615,0.0321,0.657575,1,0.3469387755102041,Symbolic Abstractor
87,0.425045,0.03005,0.643245,2,0.3469387755102041,Symbolic Abstractor
88,0.41014,0.02605,0.635445,3,0.3469387755102041,Symbolic Abstractor
89,0.391355,0.03125,0.620975,4,0.3469387755102041,Symbolic Abstractor
90,0.31081,0.00465,0.54297,0,0.36734693877551017,Symbolic Abstractor
91,0.57621,0.09935,0.75742,1,0.36734693877551017,Symbolic Abstractor
92,0.38388,0.01725,0.617255,2,0.36734693877551017,Symbolic Abstractor
93,0.474215,0.0336,0.64644,3,0.36734693877551017,Symbolic Abstractor
94,0.43614,0.0478,0.659665,4,0.36734693877551017,Symbolic Abstractor
95,0.376125,0.0213,0.64187,0,0.3877551020408163,Symbolic Abstractor
96,0.41164,0.02425,0.622885,1,0.3877551020408163,Symbolic Abstractor
97,0.37322,0.0179,0.65063,2,0.3877551020408163,Symbolic Abstractor
98,0.4038,0.03005,0.6411,3,0.3877551020408163,Symbolic Abstractor
99,0.389695,0.02135,0.622635,4,0.3877551020408163,Symbolic Abstractor
100,0.33752,0.0072,0.568025,0,0.4081632653061224,Symbolic Abstractor
101,0.34471,0.00555,0.53514,1,0.4081632653061224,Symbolic Abstractor
102,0.334915,0.0095,0.54236,2,0.4081632653061224,Symbolic Abstractor
103,0.3607,0.00935,0.57496,3,0.4081632653061224,Symbolic Abstractor
104,0.40719,0.0294,0.642945,4,0.4081632653061224,Symbolic Abstractor
105,0.23645,0.0011,0.451425,0,0.42857142857142855,Symbolic Abstractor
106,0.374595,0.0089,0.58292,1,0.42857142857142855,Symbolic Abstractor
107,0.331035,0.0076,0.56196,2,0.42857142857142855,Symbolic Abstractor
108,0.45785,0.0327,0.68662,3,0.42857142857142855,Symbolic Abstractor
109,0.39967,0.0185,0.636585,4,0.42857142857142855,Symbolic Abstractor
110,0.308285,0.00655,0.539695,0,0.44897959183673464,Symbolic Abstractor
111,0.29192,0.00425,0.53295,1,0.44897959183673464,Symbolic Abstractor
112,0.39953,0.0187,0.63484,2,0.44897959183673464,Symbolic Abstractor
113,0.294,0.0033,0.507625,3,0.44897959183673464,Symbolic Abstractor
114,0.238875,0.00045,0.41762,4,0.44897959183673464,Symbolic Abstractor
115,0.217555,0.00035,0.424885,0,0.4693877551020408,Symbolic Abstractor
116,0.30947,0.004,0.53171,1,0.4693877551020408,Symbolic Abstractor
117,0.257355,0.0021,0.47667,2,0.4693877551020408,Symbolic Abstractor
118,0.314815,0.0028,0.525655,3,0.4693877551020408,Symbolic Abstractor
119,0.250425,0.0021,0.487165,4,0.4693877551020408,Symbolic Abstractor
120,0.280975,0.0029,0.481295,0,0.4897959183673469,Symbolic Abstractor
121,0.295075,0.0015,0.49633,1,0.4897959183673469,Symbolic Abstractor
122,0.27922,0.0009,0.466575,2,0.4897959183673469,Symbolic Abstractor
123,0.32189,0.0048,0.542735,3,0.4897959183673469,Symbolic Abstractor
124,0.3316,0.0137,0.57731,4,0.4897959183673469,Symbolic Abstractor
125,0.279485,0.00445,0.517045,0,0.5102040816326531,Symbolic Abstractor
126,0.265615,0.00205,0.53574,1,0.5102040816326531,Symbolic Abstractor
127,0.26201,0.0049,0.53297,2,0.5102040816326531,Symbolic Abstractor
128,0.234245,0.00045,0.436855,3,0.5102040816326531,Symbolic Abstractor
129,0.2018,0.0007,0.40209,4,0.5102040816326531,Symbolic Abstractor
130,0.24559,0.00045,0.434515,0,0.5306122448979591,Symbolic Abstractor
131,0.280845,0.00315,0.495035,1,0.5306122448979591,Symbolic Abstractor
132,0.236945,0.00085,0.42374,2,0.5306122448979591,Symbolic Abstractor
133,0.26193,0.00125,0.47317,3,0.5306122448979591,Symbolic Abstractor
134,0.207155,0.00015,0.378825,4,0.5306122448979591,Symbolic Abstractor
135,0.28443,0.0011,0.511555,0,0.5510204081632653,Symbolic Abstractor
136,0.243825,0.00065,0.443035,1,0.5510204081632653,Symbolic Abstractor
137,0.236775,0.00195,0.470385,2,0.5510204081632653,Symbolic Abstractor
138,0.26705,0.0013,0.421455,3,0.5510204081632653,Symbolic Abstractor
139,0.21902,0.0006,0.357025,4,0.5510204081632653,Symbolic Abstractor
140,0.19101,0.00015,0.39037,0,0.5714285714285714,Symbolic Abstractor
141,0.25953,0.002,0.468175,1,0.5714285714285714,Symbolic Abstractor
142,0.235625,0.0006,0.402625,2,0.5714285714285714,Symbolic Abstractor
143,0.28869,0.00165,0.463285,3,0.5714285714285714,Symbolic Abstractor
144,0.292055,0.0025,0.469065,4,0.5714285714285714,Symbolic Abstractor
145,0.15518,0.0,0.313945,0,0.5918367346938775,Symbolic Abstractor
146,0.233545,0.00075,0.408415,1,0.5918367346938775,Symbolic Abstractor
147,0.21941,0.0005,0.421975,2,0.5918367346938775,Symbolic Abstractor
148,0.268455,0.0013,0.467875,3,0.5918367346938775,Symbolic Abstractor
149,0.25771,0.00225,0.497445,4,0.5918367346938775,Symbolic Abstractor
150,0.31435,0.00385,0.526915,0,0.6122448979591836,Symbolic Abstractor
151,0.23336,0.0003,0.43387,1,0.6122448979591836,Symbolic Abstractor
152,0.16892,5e-05,0.33221,2,0.6122448979591836,Symbolic Abstractor
153,0.293825,0.00125,0.48101,3,0.6122448979591836,Symbolic Abstractor
154,0.24011,0.00045,0.44558,4,0.6122448979591836,Symbolic Abstractor
155,0.210805,0.00015,0.36764,0,0.6326530612244897,Symbolic Abstractor
156,0.17541,0.0,0.319055,1,0.6326530612244897,Symbolic Abstractor
157,0.2485,0.0013,0.42534,2,0.6326530612244897,Symbolic Abstractor
158,0.218665,0.00025,0.39971,3,0.6326530612244897,Symbolic Abstractor
159,0.34411,0.007,0.574705,4,0.6326530612244897,Symbolic Abstractor
160,0.243425,0.00055,0.442055,0,0.6530612244897959,Symbolic Abstractor
161,0.196555,0.0001,0.376685,1,0.6530612244897959,Symbolic Abstractor
162,0.249625,0.0005,0.42807,2,0.6530612244897959,Symbolic Abstractor
163,0.28319,0.00155,0.491175,3,0.6530612244897959,Symbolic Abstractor
164,0.20178,5e-05,0.33629,4,0.6530612244897959,Symbolic Abstractor
165,0.17658,0.00035,0.38914,0,0.673469387755102,Symbolic Abstractor
166,0.23939,0.00045,0.42347,1,0.673469387755102,Symbolic Abstractor
167,0.211195,5e-05,0.413395,2,0.673469387755102,Symbolic Abstractor
168,0.22081,0.00025,0.40454,3,0.673469387755102,Symbolic Abstractor
169,0.263555,0.0007,0.44069,4,0.673469387755102,Symbolic Abstractor
170,0.186605,5e-05,0.34689,0,0.6938775510204082,Symbolic Abstractor
171,0.20694,0.0001,0.39531,1,0.6938775510204082,Symbolic Abstractor
172,0.192855,5e-05,0.344505,2,0.6938775510204082,Symbolic Abstractor
173,0.18857,0.0002,0.36961,3,0.6938775510204082,Symbolic Abstractor
174,0.23271,0.00025,0.42562,4,0.6938775510204082,Symbolic Abstractor
175,0.177395,0.0,0.32201,0,0.7142857142857142,Symbolic Abstractor
176,0.214515,5e-05,0.418445,1,0.7142857142857142,Symbolic Abstractor
177,0.14078,0.0,0.31308,2,0.7142857142857142,Symbolic Abstractor
178,0.195205,0.0001,0.36406,3,0.7142857142857142,Symbolic Abstractor
179,0.181235,0.00015,0.3972,4,0.7142857142857142,Symbolic Abstractor
180,0.166795,5e-05,0.325315,0,0.7346938775510203,Symbolic Abstractor
181,0.175675,5e-05,0.361725,1,0.7346938775510203,Symbolic Abstractor
182,0.150405,0.0,0.28984,2,0.7346938775510203,Symbolic Abstractor
183,0.22998,0.0004,0.439315,3,0.7346938775510203,Symbolic Abstractor
184,0.22323,0.0007,0.38594,4,0.7346938775510203,Symbolic Abstractor
185,0.192735,0.0,0.33077,0,0.7551020408163265,Symbolic Abstractor
186,0.210785,0.0,0.372645,1,0.7551020408163265,Symbolic Abstractor
187,0.182275,0.0001,0.36456,2,0.7551020408163265,Symbolic Abstractor
188,0.188805,0.0001,0.35845,3,0.7551020408163265,Symbolic Abstractor
189,0.2211,5e-05,0.386445,4,0.7551020408163265,Symbolic Abstractor
190,0.25694,0.0013,0.41722,0,0.7755102040816326,Symbolic Abstractor
191,0.200585,5e-05,0.40085,1,0.7755102040816326,Symbolic Abstractor
192,0.147705,0.0,0.333155,2,0.7755102040816326,Symbolic Abstractor
193,0.177915,0.0,0.321305,3,0.7755102040816326,Symbolic Abstractor
194,0.141115,0.0,0.278865,4,0.7755102040816326,Symbolic Abstractor
195,0.187705,5e-05,0.361305,0,0.7959183673469387,Symbolic Abstractor
196,0.17648,0.00015,0.37436,1,0.7959183673469387,Symbolic Abstractor
197,0.240215,0.00055,0.439,2,0.7959183673469387,Symbolic Abstractor
198,0.168115,0.0,0.31619,3,0.7959183673469387,Symbolic Abstractor
199,0.17095,5e-05,0.334885,4,0.7959183673469387,Symbolic Abstractor
200,0.192045,0.0001,0.360585,0,0.8163265306122448,Symbolic Abstractor
201,0.22144,0.00025,0.40849,1,0.8163265306122448,Symbolic Abstractor
202,0.20698,0.00015,0.403625,2,0.8163265306122448,Symbolic Abstractor
203,0.14092,0.0,0.286255,3,0.8163265306122448,Symbolic Abstractor
204,0.208065,0.00025,0.3867,4,0.8163265306122448,Symbolic Abstractor
205,0.174695,0.0,0.30518,0,0.836734693877551,Symbolic Abstractor
206,0.14826,0.0,0.297745,1,0.836734693877551,Symbolic Abstractor
207,0.15667,0.0,0.30766,2,0.836734693877551,Symbolic Abstractor
208,0.182775,5e-05,0.36536,3,0.836734693877551,Symbolic Abstractor
209,0.22001,0.00015,0.39081,4,0.836734693877551,Symbolic Abstractor
210,0.143345,0.0,0.28002,0,0.8571428571428571,Symbolic Abstractor
211,0.198475,0.0002,0.367965,1,0.8571428571428571,Symbolic Abstractor
212,0.194785,0.00015,0.354715,2,0.8571428571428571,Symbolic Abstractor
213,0.168575,0.0,0.30792,3,0.8571428571428571,Symbolic Abstractor
214,0.20358,0.0,0.372235,4,0.8571428571428571,Symbolic Abstractor
215,0.225355,0.00015,0.379745,0,0.8775510204081632,Symbolic Abstractor
216,0.21269,0.00055,0.43086,1,0.8775510204081632,Symbolic Abstractor
217,0.213615,0.0003,0.38776,2,0.8775510204081632,Symbolic Abstractor
218,0.167235,0.0,0.319495,3,0.8775510204081632,Symbolic Abstractor
219,0.148315,0.0,0.32105,4,0.8775510204081632,Symbolic Abstractor
220,0.17848,0.0,0.373365,0,0.8979591836734693,Symbolic Abstractor
221,0.17203,0.0001,0.33671,1,0.8979591836734693,Symbolic Abstractor
222,0.181035,0.0,0.328025,2,0.8979591836734693,Symbolic Abstractor
223,0.20198,5e-05,0.346535,3,0.8979591836734693,Symbolic Abstractor
224,0.22677,0.0005,0.413525,4,0.8979591836734693,Symbolic Abstractor
225,0.16685,0.0,0.29327,0,0.9183673469387754,Symbolic Abstractor
226,0.157495,0.0,0.33346,1,0.9183673469387754,Symbolic Abstractor
227,0.153325,0.0,0.31855,2,0.9183673469387754,Symbolic Abstractor
228,0.155685,0.0,0.304465,3,0.9183673469387754,Symbolic Abstractor
229,0.183295,0.0,0.34097,4,0.9183673469387754,Symbolic Abstractor
230,0.12014,0.0,0.23179,0,0.9387755102040816,Symbolic Abstractor
231,0.13232,5e-05,0.279675,1,0.9387755102040816,Symbolic Abstractor
232,0.158055,0.0,0.331115,2,0.9387755102040816,Symbolic Abstractor
233,0.111505,0.0,0.240145,3,0.9387755102040816,Symbolic Abstractor
234,0.13077,5e-05,0.27526,4,0.9387755102040816,Symbolic Abstractor
235,0.19774,5e-05,0.36547,0,0.9591836734693877,Symbolic Abstractor
236,0.15719,5e-05,0.297415,1,0.9591836734693877,Symbolic Abstractor
237,0.1464,0.0,0.290645,2,0.9591836734693877,Symbolic Abstractor
238,0.147825,5e-05,0.31397,3,0.9591836734693877,Symbolic Abstractor
239,0.197675,0.0,0.36744,4,0.9591836734693877,Symbolic Abstractor
240,0.190615,0.0001,0.366505,0,0.9795918367346939,Symbolic Abstractor
241,0.16435,5e-05,0.305065,1,0.9795918367346939,Symbolic Abstractor
242,0.19314,0.0,0.34698,2,0.9795918367346939,Symbolic Abstractor
243,0.138535,0.0,0.30316,3,0.9795918367346939,Symbolic Abstractor
244,0.17922,0.00015,0.354305,4,0.9795918367346939,Symbolic Abstractor
245,0.13658,0.0,0.25918,0,1.0,Symbolic Abstractor
246,0.14931,0.0,0.281455,1,1.0,Symbolic Abstractor
247,0.208165,0.0002,0.357955,2,1.0,Symbolic Abstractor
248,0.16116,5e-05,0.31796,3,1.0,Symbolic Abstractor
249,0.188575,0.0,0.335525,4,1.0,Symbolic Abstractor
0,0.99901,0.9985,0.99985,0,0.0,Simple Abstractor
1,0.99901,0.9985,0.99985,1,0.0,Simple Abstractor
2,0.99901,0.9985,0.99985,2,0.0,Simple Abstractor
3,0.99901,0.9985,0.99985,3,0.0,Simple Abstractor
4,0.99901,0.9985,0.99985,4,0.0,Simple Abstractor
5,0.99532,0.9928,0.99927,0,0.02040816326530612,Simple Abstractor
6,0.99026,0.9735,0.9971,1,0.02040816326530612,Simple Abstractor
7,0.994845,0.99095,0.99908,2,0.02040816326530612,Simple Abstractor
8,0.99823,0.99645,0.999635,3,0.02040816326530612,Simple Abstractor
9,0.98579,0.97695,0.99764,4,0.02040816326530612,Simple Abstractor
10,0.94767,0.86555,0.98495,0,0.04081632653061224,Simple Abstractor
11,0.938175,0.838,0.981845,1,0.04081632653061224,Simple Abstractor
12,0.904725,0.77205,0.97415,2,0.04081632653061224,Simple Abstractor
13,0.91899,0.7764,0.97394,3,0.04081632653061224,Simple Abstractor
14,0.91523,0.7923,0.97726,4,0.04081632653061224,Simple Abstractor
15,0.80172,0.51645,0.932475,0,0.061224489795918366,Simple Abstractor
16,0.808665,0.5706,0.94687,1,0.061224489795918366,Simple Abstractor
17,0.86583,0.65605,0.95722,2,0.061224489795918366,Simple Abstractor
18,0.844415,0.598,0.949405,3,0.061224489795918366,Simple Abstractor
19,0.73864,0.5145,0.934775,4,0.061224489795918366,Simple Abstractor
20,0.69009,0.29395,0.87347,0,0.08163265306122448,Simple Abstractor
21,0.64725,0.2493,0.87347,1,0.08163265306122448,Simple Abstractor
