,val_teacher_forcing_accuracy,epoch,trial,group,name
0,0.799005389213562,0.0,,relational_abstractor2-medium,trial=0
1,0.819053590297699,1.0,,relational_abstractor2-medium,trial=0
2,0.8274258375167847,2.0,,relational_abstractor2-medium,trial=0
3,0.8325465321540833,3.0,,relational_abstractor2-medium,trial=0
4,0.8354851007461548,4.0,,relational_abstractor2-medium,trial=0
5,0.8379367589950562,5.0,,relational_abstractor2-medium,trial=0
6,0.8398320078849792,6.0,,relational_abstractor2-medium,trial=0
7,0.8412056565284729,7.0,,relational_abstractor2-medium,trial=0
8,0.8425619006156921,8.0,,relational_abstractor2-medium,trial=0
9,0.8432748317718506,9.0,,relational_abstractor2-medium,trial=0
10,0.8451613783836365,10.0,,relational_abstractor2-medium,trial=0
11,0.8454570174217224,11.0,,relational_abstractor2-medium,trial=0
12,0.846274197101593,12.0,,relational_abstractor2-medium,trial=0
13,0.8462046980857849,13.0,,relational_abstractor2-medium,trial=0
14,0.8469175696372986,14.0,,relational_abstractor2-medium,trial=0
15,0.8481086492538452,15.0,,relational_abstractor2-medium,trial=0
16,0.8478043675422668,16.0,,relational_abstractor2-medium,trial=0
17,0.8489171862602234,17.0,,relational_abstractor2-medium,trial=0
18,0.8493518829345703,18.0,,relational_abstractor2-medium,trial=0
19,0.8503255844116211,19.0,,relational_abstractor2-medium,trial=0
20,0.8501430153846741,20.0,,relational_abstractor2-medium,trial=0
21,0.8503168821334839,21.0,,relational_abstractor2-medium,trial=0
22,0.8505516052246094,22.0,,relational_abstractor2-medium,trial=0
23,0.8507776856422424,23.0,,relational_abstractor2-medium,trial=0
24,0.8514384031295776,24.0,,relational_abstractor2-medium,trial=0
25,0.8513340950012207,25.0,,relational_abstractor2-medium,trial=0
26,0.8509602546691895,26.0,,relational_abstractor2-medium,trial=0
27,0.8517252802848816,27.0,,relational_abstractor2-medium,trial=0
28,0.8506385684013367,28.0,,relational_abstractor2-medium,trial=0
29,0.8518556952476501,29.0,,relational_abstractor2-medium,trial=0
30,0.8517166376113892,30.0,,relational_abstractor2-medium,trial=0
31,0.8513949513435364,31.0,,relational_abstractor2-medium,trial=0
32,0.8525599241256714,32.0,,relational_abstractor2-medium,trial=0
33,0.8528294563293457,33.0,,relational_abstractor2-medium,trial=0
34,0.8530728816986084,34.0,,relational_abstractor2-medium,trial=0
35,0.853238046169281,35.0,,relational_abstractor2-medium,trial=0
36,0.8531684875488281,36.0,,relational_abstractor2-medium,trial=0
37,0.8525773286819458,37.0,,relational_abstractor2-medium,trial=0
38,0.853751003742218,38.0,,relational_abstractor2-medium,trial=0
39,0.8524469137191772,39.0,,relational_abstractor2-medium,trial=0
40,0.8536205887794495,40.0,,relational_abstractor2-medium,trial=0
41,0.8536988496780396,41.0,,relational_abstractor2-medium,trial=0
42,0.853055477142334,42.0,,relational_abstractor2-medium,trial=0
43,0.853603184223175,43.0,,relational_abstractor2-medium,trial=0
44,0.7922937273979187,0.0,,relational_abstractor-medium,trial=4
45,0.8175060749053955,1.0,,relational_abstractor-medium,trial=4
46,0.8260434865951538,2.0,,relational_abstractor-medium,trial=4
47,0.8315380215644836,3.0,,relational_abstractor-medium,trial=4
48,0.8338593244552612,4.0,,relational_abstractor-medium,trial=4
49,0.8378846049308777,5.0,,relational_abstractor-medium,trial=4
50,0.8407883644104004,6.0,,relational_abstractor-medium,trial=4
51,0.8425793051719666,7.0,,relational_abstractor-medium,trial=4
52,0.8433617353439331,8.0,,relational_abstractor-medium,trial=4
53,0.84445720911026,9.0,,relational_abstractor-medium,trial=4
54,0.8455439209938049,10.0,,relational_abstractor-medium,trial=4
55,0.8457612991333008,11.0,,relational_abstractor-medium,trial=4
56,0.8471783995628357,12.0,,relational_abstractor-medium,trial=4
57,0.8477956652641296,13.0,,relational_abstractor-medium,trial=4
58,0.8484737873077393,14.0,,relational_abstractor-medium,trial=4
59,0.8488823771476746,15.0,,relational_abstractor-medium,trial=4
60,0.8490127921104431,16.0,,relational_abstractor-medium,trial=4
61,0.8506994247436523,17.0,,relational_abstractor-medium,trial=4
62,0.8496909141540527,18.0,,relational_abstractor-medium,trial=4
63,0.8498474359512329,19.0,,relational_abstractor-medium,trial=4
64,0.8503864407539368,20.0,,relational_abstractor-medium,trial=4
65,0.851560115814209,21.0,,relational_abstractor-medium,trial=4
66,0.8526294827461243,22.0,,relational_abstractor-medium,trial=4
67,0.85235995054245,23.0,,relational_abstractor-medium,trial=4
68,0.8519165515899658,24.0,,relational_abstractor-medium,trial=4
69,0.8537770509719849,25.0,,relational_abstractor-medium,trial=4
70,0.8520035147666931,26.0,,relational_abstractor-medium,trial=4
71,0.8533510565757751,27.0,,relational_abstractor-medium,trial=4
72,0.8536814451217651,28.0,,relational_abstractor-medium,trial=4
73,0.8528207540512085,29.0,,relational_abstractor-medium,trial=4
74,0.8536988496780396,30.0,,relational_abstractor-medium,trial=4
75,0.8534293174743652,31.0,,relational_abstractor-medium,trial=4
76,0.8523686528205872,32.0,,relational_abstractor-medium,trial=4
77,0.8543508648872375,33.0,,relational_abstractor-medium,trial=4
78,0.8553245663642883,34.0,,relational_abstractor-medium,trial=4
79,0.8549768328666687,35.0,,relational_abstractor-medium,trial=4
80,0.8545334339141846,36.0,,relational_abstractor-medium,trial=4
81,0.8547594547271729,37.0,,relational_abstractor-medium,trial=4
82,0.8553072214126587,38.0,,relational_abstractor-medium,trial=4
83,0.8545334339141846,39.0,,relational_abstractor-medium,trial=4
84,0.855533242225647,40.0,,relational_abstractor-medium,trial=4
