,val_teacher_forcing_accuracy,epoch,trial,group,name
0,0.7060379981994629,0.0,,relational_abstractor2-medium,trial=0
1,0.7147884964942932,1.0,,relational_abstractor2-medium,trial=0
2,0.7188056707382202,2.0,,relational_abstractor2-medium,trial=0
3,0.724918782711029,3.0,,relational_abstractor2-medium,trial=0
4,0.7312065362930298,4.0,,relational_abstractor2-medium,trial=0
5,0.7380095720291138,5.0,,relational_abstractor2-medium,trial=0
6,0.7387518882751465,6.0,,relational_abstractor2-medium,trial=0
7,0.7400007247924805,7.0,,relational_abstractor2-medium,trial=0
8,0.7364638447761536,8.0,,relational_abstractor2-medium,trial=0
9,0.7449523210525513,9.0,,relational_abstractor2-medium,trial=0
10,0.745022177696228,10.0,,relational_abstractor2-medium,trial=0
11,0.745109498500824,11.0,,relational_abstractor2-medium,trial=0
12,0.742996096611023,12.0,,relational_abstractor2-medium,trial=0
13,0.7441139221191406,13.0,,relational_abstractor2-medium,trial=0
14,0.7442973256111145,14.0,,relational_abstractor2-medium,trial=0
15,0.7445768117904663,15.0,,relational_abstractor2-medium,trial=0
16,0.7455723881721497,16.0,,relational_abstractor2-medium,trial=0
17,0.7407517433166504,17.0,,relational_abstractor2-medium,trial=0
18,0.7426380515098572,18.0,,relational_abstractor2-medium,trial=0
19,0.7468823194503784,19.0,,relational_abstractor2-medium,trial=0
20,0.7453540563583374,20.0,,relational_abstractor2-medium,trial=0
21,0.7487773895263672,21.0,,relational_abstractor2-medium,trial=0
22,0.7433367371559143,22.0,,relational_abstractor2-medium,trial=0
23,0.745406448841095,23.0,,relational_abstractor2-medium,trial=0
24,0.7451269626617432,24.0,,relational_abstractor2-medium,trial=0
25,0.7399395704269409,25.0,,relational_abstractor2-medium,trial=0
26,0.7442013025283813,26.0,,relational_abstractor2-medium,trial=0
27,0.74626225233078,27.0,,relational_abstractor2-medium,trial=0
28,0.7457470297813416,28.0,,relational_abstractor2-medium,trial=0
29,0.7440178990364075,29.0,,relational_abstractor2-medium,trial=0
30,0.7470569610595703,30.0,,relational_abstractor2-medium,trial=0
31,0.7460089921951294,31.0,,relational_abstractor2-medium,trial=0
32,0.7505589127540588,32.0,,relational_abstractor2-medium,trial=0
33,0.7460526823997498,33.0,,relational_abstractor2-medium,trial=0
34,0.7500262260437012,34.0,,relational_abstractor2-medium,trial=0
35,0.7475460171699524,35.0,,relational_abstractor2-medium,trial=0
36,0.7230062484741211,36.0,,relational_abstractor2-medium,trial=0
37,0.7313463091850281,37.0,,relational_abstractor2-medium,trial=0
38,0.7344726920127869,38.0,,relational_abstractor2-medium,trial=0
39,0.7303332686424255,39.0,,relational_abstractor2-medium,trial=0
40,0.7353634834289551,40.0,,relational_abstractor2-medium,trial=0
41,0.7376340627670288,41.0,,relational_abstractor2-medium,trial=0
42,0.7100901007652283,0.0,,relational_abstractor-medium,trial=4
43,0.72041255235672,1.0,,relational_abstractor-medium,trial=4
44,0.7265780568122864,2.0,,relational_abstractor-medium,trial=4
45,0.737642765045166,3.0,,relational_abstractor-medium,trial=4
46,0.745109498500824,4.0,,relational_abstractor-medium,trial=4
47,0.7511003613471985,5.0,,relational_abstractor-medium,trial=4
48,0.7566283345222473,6.0,,relational_abstractor-medium,trial=4
49,0.7604272365570068,7.0,,relational_abstractor-medium,trial=4
50,0.7650120258331299,8.0,,relational_abstractor-medium,trial=4
51,0.7695444822311401,9.0,,relational_abstractor-medium,trial=4
52,0.7721993327140808,10.0,,relational_abstractor-medium,trial=4
53,0.7753344774246216,11.0,,relational_abstractor-medium,trial=4
54,0.774120569229126,12.0,,relational_abstractor-medium,trial=4
55,0.7797446250915527,13.0,,relational_abstractor-medium,trial=4
56,0.7792555689811707,14.0,,relational_abstractor-medium,trial=4
57,0.7812641859054565,15.0,,relational_abstractor-medium,trial=4
58,0.7833251953125,16.0,,relational_abstractor-medium,trial=4
59,0.784189760684967,17.0,,relational_abstractor-medium,trial=4
60,0.7859014272689819,18.0,,relational_abstractor-medium,trial=4
61,0.7870891094207764,19.0,,relational_abstractor-medium,trial=4
62,0.787333607673645,20.0,,relational_abstractor-medium,trial=4
63,0.7869755625724792,21.0,,relational_abstractor-medium,trial=4
64,0.7883554100990295,22.0,,relational_abstractor-medium,trial=4
65,0.7878750562667847,23.0,,relational_abstractor-medium,trial=4
66,0.7926607728004456,24.0,,relational_abstractor-medium,trial=4
67,0.7891501188278198,25.0,,relational_abstractor-medium,trial=4
68,0.790503740310669,26.0,,relational_abstractor-medium,trial=4
69,0.7923813462257385,27.0,,relational_abstractor-medium,trial=4
70,0.7930362820625305,28.0,,relational_abstractor-medium,trial=4
71,0.7914817929267883,29.0,,relational_abstractor-medium,trial=4
72,0.7916302680969238,30.0,,relational_abstractor-medium,trial=4
73,0.792983889579773,31.0,,relational_abstractor-medium,trial=4
74,0.7943724393844604,32.0,,relational_abstractor-medium,trial=4
75,0.793569028377533,33.0,,relational_abstractor-medium,trial=4
76,0.7942676544189453,34.0,,relational_abstractor-medium,trial=4
77,0.794512152671814,35.0,,relational_abstractor-medium,trial=4
78,0.7942938208580017,36.0,,relational_abstractor-medium,trial=4
79,0.7964509129524231,37.0,,relational_abstractor-medium,trial=4
